i	date	DJIA-MINS
2996	12/26/2006 15:38	12413.4
2997	12/26/2006 15:39	12413.72
2998	12/26/2006 15:41	12413.88
2999	12/26/2006 15:44	12415.48
3000	12/26/2006 15:45	12415.24
3001	12/26/2006 15:47	12415.08
3002	12/26/2006 15:50	12413.96
3003	12/26/2006 15:51	12413.64
3004	12/26/2006 15:53	12416.2
3005	12/26/2006 15:56	12416.12
3006	12/26/2006 15:57	12413
3007	12/26/2006 15:59	12416.12
3008	12/26/2006 16:01	12407.95
3009	12/26/2006 16:02	12407.63
3010	12/27/2006 9:30	12408.51
3011	12/27/2006 9:31	12408.27
3012	12/27/2006 9:32	12436.79
3013	12/27/2006 9:34	12452.49
3014	12/27/2006 9:36	12463.31
3015	12/27/2006 9:38	12462.74
3016	12/27/2006 9:40	12466.59
3017	12/27/2006 9:42	12471
3018	12/27/2006 9:44	12478.77
3019	12/27/2006 9:46	12477.89
3020	12/27/2006 9:47	12477.49
3021	12/27/2006 9:49	12481.17
3022	12/27/2006 9:52	12484.38
3023	12/27/2006 9:53	12482.85
3024	12/27/2006 9:55	12483.41
3025	12/27/2006 9:58	12479.49
3026	12/27/2006 9:59	12469.07
3027	12/27/2006 10:01	12483.97
3028	12/27/2006 10:04	12482.45
3029	12/27/2006 10:05	12482.13
3030	12/27/2006 10:07	12480.29
3031	12/27/2006 10:09	12484.86
3032	12/27/2006 10:11	12482.21
3033	12/27/2006 10:13	12482.61
3034	12/27/2006 10:15	12478.37
3035	12/27/2006 10:17	12475.64
3036	12/27/2006 10:19	12476.76
3037	12/27/2006 10:21	12473.24
3038	12/27/2006 10:23	12472.92
3039	12/27/2006 10:25	12473
3040	12/27/2006 10:27	12473.88
3041	12/27/2006 10:28	12475.4
3042	12/27/2006 10:30	12484.62
3043	12/27/2006 10:33	12479.65
3044	12/27/2006 10:34	12476.6
3045	12/27/2006 10:36	12477.81
3046	12/27/2006 10:39	12475.8
3047	12/27/2006 10:40	12476.6
3048	12/27/2006 10:42	12479.73
3049	12/27/2006 10:45	12484.46
3050	12/27/2006 10:46	12480.53
3051	12/27/2006 10:48	12481.33
3052	12/27/2006 10:51	12481.57
3053	12/27/2006 10:52	12483.57
3054	12/27/2006 10:54	12484.38
3055	12/27/2006 10:57	12484.86
3056	12/27/2006 10:59	12488.3
3057	12/27/2006 11:01	12487.82
3058	12/27/2006 11:04	12491.34
3059	12/27/2006 11:05	12491.51
3060	12/27/2006 11:07	12491.83
3061	12/27/2006 11:09	12492.39
3062	12/27/2006 11:10	12492.63
3063	12/27/2006 11:13	12490.3
3064	12/27/2006 11:15	12484.78
3065	12/27/2006 11:16	12485.82
3066	12/27/2006 11:18	12490.06
3067	12/27/2006 11:21	12489.9
3068	12/27/2006 11:22	12489.34
3069	12/27/2006 11:24	12486.54
3070	12/27/2006 11:27	12487.82
3071	12/27/2006 11:28	12488.3
3072	12/27/2006 11:30	12486.78
3073	12/27/2006 11:33	12483.17
3074	12/27/2006 11:34	12482.37
3075	12/27/2006 11:36	12484.13
3076	12/27/2006 11:39	12484.54
3077	12/27/2006 11:41	12485.9
3078	12/27/2006 11:43	12486.22
3079	12/27/2006 11:46	12486.86
3080	12/27/2006 11:47	12487.42
3081	12/27/2006 11:49	12484.46
3082	12/27/2006 11:51	12482.77
3083	12/27/2006 11:53	12481.89
3084	12/27/2006 11:55	12482.37
3085	12/27/2006 11:57	12483.01
3086	12/27/2006 11:59	12484.29
3087	12/27/2006 12:00	12483.73
3088	12/27/2006 12:03	12484.38
3089	12/27/2006 12:04	12483.09
3090	12/27/2006 12:06	12484.29
3091	12/27/2006 12:09	12481.89
3092	12/27/2006 12:10	12480.69
3093	12/27/2006 12:12	12479.09
3094	12/27/2006 12:15	12478.85
3095	12/27/2006 12:16	12480.29
3096	12/27/2006 12:18	12481.25
3097	12/27/2006 12:20	12483.17
3098	12/27/2006 12:22	12482.37
3099	12/27/2006 12:23	12482.77
3100	12/27/2006 12:26	12481.33
3101	12/27/2006 12:27	12482.29
3102	12/27/2006 12:29	12482.53
3103	12/27/2006 12:32	12480.37
3104	12/27/2006 12:33	12480.61
3105	12/27/2006 12:35	12478.69
3106	12/27/2006 12:37	12479.57
3107	12/27/2006 12:39	12480.53
3108	12/27/2006 12:41	12482.77
3109	12/27/2006 12:43	12484.86
3110	12/27/2006 12:45	12485.18
3111	12/27/2006 12:47	12484.94
3112	12/27/2006 12:49	12483.89
3113	12/27/2006 12:50	12484.21
3114	12/27/2006 12:52	12482.05
3115	12/27/2006 12:55	12480.85
3116	12/27/2006 12:56	12482.13
3117	12/27/2006 12:58	12478.77
3118	12/27/2006 13:00	12479.65
3119	12/27/2006 13:02	12478.69
3120	12/27/2006 13:03	12478.69
3121	12/27/2006 13:06	12477.97
3122	12/27/2006 13:07	12477.89
3123	12/27/2006 13:09	12479.33
3124	12/27/2006 13:11	12479.25
3125	12/27/2006 13:13	12479.09
3126	12/27/2006 13:15	12480.53
3127	12/27/2006 13:17	12483.97
3128	12/27/2006 13:19	12483.89
3129	12/27/2006 13:21	12483.57
3130	12/27/2006 13:23	12484.38
3131	12/27/2006 13:25	12485.34
3132	12/27/2006 13:27	12483.57
3133	12/27/2006 13:29	12485.5
3134	12/27/2006 13:30	12486.38
3135	12/27/2006 13:32	12485.5
3136	12/27/2006 13:35	12486.94
3137	12/27/2006 13:36	12485.58
3138	12/27/2006 13:38	12485.74
3139	12/27/2006 13:41	12486.22
3140	12/27/2006 13:42	12484.38
3141	12/27/2006 13:44	12485.26
3142	12/27/2006 13:47	12484.62
3143	12/27/2006 13:48	12483.81
3144	12/27/2006 13:50	12483.81
3145	12/27/2006 13:53	12486.62
3146	12/27/2006 13:55	12487.26
3147	12/27/2006 13:57	12486.3
3148	12/27/2006 13:59	12489.74
3149	12/27/2006 14:01	12494.79
3150	12/27/2006 14:03	12494.55
3151	12/27/2006 14:05	12494.39
3152	12/27/2006 14:07	12495.59
3153	12/27/2006 14:09	12495.83
3154	12/27/2006 14:12	12496.47
3155	12/27/2006 14:13	12496.39
3156	12/27/2006 14:15	12498.31
3157	12/27/2006 14:18	12499.6
3158	12/27/2006 14:19	12499.68
3159	12/27/2006 14:21	12496.87
3160	12/27/2006 14:24	12496.47
3161	12/27/2006 14:25	12497.51
3162	12/27/2006 14:27	12496.07
3163	12/27/2006 14:30	12497.35
3164	12/27/2006 14:31	12497.99
3165	12/27/2006 14:33	12496.39
3166	12/27/2006 14:36	12496.47
3167	12/27/2006 14:37	12497.03
3168	12/27/2006 14:39	12497.03
3169	12/27/2006 14:42	12498.07
3170	12/27/2006 14:43	12497.03
3171	12/27/2006 14:45	12499.6
3172	12/27/2006 14:48	12500.88
3173	12/27/2006 14:49	12501.28
3174	12/27/2006 14:51	12500.72
3175	12/27/2006 14:54	12500.16
3176	12/27/2006 14:55	12500.24
3177	12/27/2006 14:57	12500.08
3178	12/27/2006 15:00	12498.72
3179	12/27/2006 15:02	12502.24
3180	12/27/2006 15:04	12504.4
3181	12/27/2006 15:06	12505.93
3182	12/27/2006 15:08	12508.09
3183	12/27/2006 15:10	12509.69
3184	12/27/2006 15:12	12510.49
3185	12/27/2006 15:14	12509.77
3186	12/27/2006 15:16	12508.65
3187	12/27/2006 15:18	12507.53
3188	12/27/2006 15:20	12506.09
3189	12/27/2006 15:22	12510.01
3190	12/27/2006 15:24	12509.29
3191	12/27/2006 15:26	12509.69
3192	12/27/2006 15:28	12509.13
3193	12/27/2006 15:30	12508.01
3194	12/27/2006 15:32	12506.73
3195	12/27/2006 15:34	12506.73
3196	12/27/2006 15:36	12508.01
3197	12/27/2006 15:38	12506.97
3198	12/27/2006 15:40	12503.04
3199	12/27/2006 15:43	12502.08
3200	12/27/2006 15:44	12503.92
3201	12/27/2006 15:46	12508.01
3202	12/27/2006 15:49	12506.41
3203	12/27/2006 15:51	12506.33
3204	12/27/2006 15:53	12506.01
3205	12/27/2006 15:56	12507.93
3206	12/27/2006 15:57	12508.73
3207	12/27/2006 15:59	12514.58
3208	12/27/2006 16:01	12511.77
3209	12/27/2006 16:02	12510.57
3210	12/28/2006 9:30	12506.17
3211	12/28/2006 9:32	12506.25
3212	12/28/2006 9:34	12507.37
3213	12/28/2006 9:36	12515.22
3214	12/28/2006 9:38	12511.69
3215	12/28/2006 9:40	12514.58
3216	12/28/2006 9:42	12514.1
3217	12/28/2006 9:44	12503.28
3218	12/28/2006 9:46	12506.09
3219	12/28/2006 9:48	12502.32
3220	12/28/2006 9:50	12497.19
3221	12/28/2006 9:52	12493.91
3222	12/28/2006 9:54	12491.59
3223	12/28/2006 9:56	12495.19
3224	12/28/2006 9:58	12500.64
3225	12/28/2006 10:00	12511.53
3226	12/28/2006 10:02	12499.6
3227	12/28/2006 10:05	12499.04
3228	12/28/2006 10:06	12510.57
3229	12/28/2006 10:07	12511.29
3230	12/28/2006 10:10	12509.77
3231	12/28/2006 10:11	12503.12
3232	12/28/2006 10:13	12501.36
3233	12/28/2006 10:16	12492.79
3234	12/28/2006 10:18	12491.99
3235	12/28/2006 10:20	12494.87
3236	12/28/2006 10:22	12498.47
3237	12/28/2006 10:24	12496.63
3238	12/28/2006 10:26	12491.51
3239	12/28/2006 10:28	12489.26
3240	12/28/2006 10:30	12490.22
3241	12/28/2006 10:32	12491.75
3242	12/28/2006 10:34	12489.18
3243	12/28/2006 10:36	12489.5
3244	12/28/2006 10:38	12491.99
3245	12/28/2006 10:40	12492.95
3246	12/28/2006 10:42	12494.95
3247	12/28/2006 10:44	12496.71
3248	12/28/2006 10:46	12496.47
3249	12/28/2006 10:48	12497.35
3250	12/28/2006 10:49	12495.75
3251	12/28/2006 10:52	12495.67
3252	12/28/2006 10:53	12499.04
3253	12/28/2006 10:55	12498.39
3254	12/28/2006 10:58	12497.19
3255	12/28/2006 11:00	12494.71
3256	12/28/2006 11:02	12492.31
3257	12/28/2006 11:04	12492.15
3258	12/28/2006 11:06	12493.35
3259	12/28/2006 11:08	12489.5
3260	12/28/2006 11:10	12488.7
3261	12/28/2006 11:12	12489.18
3262	12/28/2006 11:14	12486.54
3263	12/28/2006 11:16	12487.26
3264	12/28/2006 11:18	12487.74
3265	12/28/2006 11:20	12488.86
3266	12/28/2006 11:22	12486.94
3267	12/28/2006 11:24	12489.82
3268	12/28/2006 11:26	12491.91
3269	12/28/2006 11:28	12493.51
3270	12/28/2006 11:30	12493.67
3271	12/28/2006 11:32	12493.19
3272	12/28/2006 11:34	12493.03
3273	12/28/2006 11:36	12493.59
3274	12/28/2006 11:37	12494.07
3275	12/28/2006 11:40	12495.75
3276	12/28/2006 11:42	12493.03
3277	12/28/2006 11:44	12494.79
3278	12/28/2006 11:46	12489.82
3279	12/28/2006 11:48	12490.86
3280	12/28/2006 11:50	12489.58
3281	12/28/2006 11:52	12489.66
3282	12/28/2006 11:54	12488.38
3283	12/28/2006 11:56	12486.14
3284	12/28/2006 11:58	12483.41
3285	12/28/2006 12:00	12486.06
3286	12/28/2006 12:02	12485.1
3287	12/28/2006 12:04	12484.78
3288	12/28/2006 12:06	12484.7
3289	12/28/2006 12:08	12479.09
3290	12/28/2006 12:10	12480.53
3291	12/28/2006 12:12	12479.57
3292	12/28/2006 12:14	12480.13
3293	12/28/2006 12:16	12484.29
3294	12/28/2006 12:18	12484.86
3295	12/28/2006 12:20	12485.42
3296	12/28/2006 12:22	12482.29
3297	12/28/2006 12:24	12481.73
3298	12/28/2006 12:25	12483.73
3299	12/28/2006 12:28	12483.65
3300	12/28/2006 12:30	12491.99
3301	12/28/2006 12:32	12489.9
3302	12/28/2006 12:34	12489.18
3303	12/28/2006 12:35	12490.94
3304	12/28/2006 12:37	12493.19
3305	12/28/2006 12:40	12493.83
3306	12/28/2006 12:41	12493.91
3307	12/28/2006 12:43	12493.67
3308	12/28/2006 12:46	12493.99
3309	12/28/2006 12:47	12494.63
3310	12/28/2006 12:49	12494.55
3311	12/28/2006 12:51	12495.27
3312	12/28/2006 12:53	12496.87
3313	12/28/2006 12:55	12496.79
3314	12/28/2006 12:58	12494.79
3315	12/28/2006 12:59	12494.63
3316	12/28/2006 13:01	12494.15
3317	12/28/2006 13:03	12494.63
3318	12/28/2006 13:05	12494.07
3319	12/28/2006 13:06	12493.91
3320	12/28/2006 13:09	12493.51
3321	12/28/2006 13:10	12494.07
3322	12/28/2006 13:12	12493.51
3323	12/28/2006 13:15	12491.83
3324	12/28/2006 13:16	12491.18
3325	12/28/2006 13:18	12489.5
3326	12/28/2006 13:21	12487.74
3327	12/28/2006 13:22	12487.26
3328	12/28/2006 13:24	12487.18
3329	12/28/2006 13:27	12487.82
3330	12/28/2006 13:28	12488.14
3331	12/28/2006 13:30	12490.3
3332	12/28/2006 13:33	12493.43
3333	12/28/2006 13:34	12501.28
3334	12/28/2006 13:36	12502.4
3335	12/28/2006 13:39	12500.88
3336	12/28/2006 13:40	12500.56
3337	12/28/2006 13:42	12499.84
3338	12/28/2006 13:45	12498.07
3339	12/28/2006 13:46	12498.72
3340	12/28/2006 13:48	12497.11
3341	12/28/2006 13:51	12496.31
3342	12/28/2006 13:52	12495.83
3343	12/28/2006 13:54	12496.23
3344	12/28/2006 13:57	12498.23
3345	12/28/2006 13:58	12498.72
3346	12/28/2006 14:00	12498.8
3347	12/28/2006 14:03	12500.32
3348	12/28/2006 14:04	12500.8
3349	12/28/2006 14:06	12500.48
3350	12/28/2006 14:09	12501.12
3351	12/28/2006 14:10	12501.76
3352	12/28/2006 14:12	12505.04
3353	12/28/2006 14:15	12508.65
3354	12/28/2006 14:16	12518.18
3355	12/28/2006 14:18	12517.86
3356	12/28/2006 14:21	12516.26
3357	12/28/2006 14:22	12520.03
3358	12/28/2006 14:24	12525.15
3359	12/28/2006 14:27	12523.39
3360	12/28/2006 14:28	12521.87
3361	12/28/2006 14:30	12520.51
3362	12/28/2006 14:33	12521.31
3363	12/28/2006 14:34	12522.43
3364	12/28/2006 14:36	12520.91
3365	12/28/2006 14:39	12519.14
3366	12/28/2006 14:40	12518.5
3367	12/28/2006 14:42	12521.23
3368	12/28/2006 14:45	12518.98
3369	12/28/2006 14:46	12518.74
3370	12/28/2006 14:48	12518.98
3371	12/28/2006 14:51	12520.11
3372	12/28/2006 14:52	12518.58
3373	12/28/2006 14:54	12519.62
3374	12/28/2006 14:57	12520.75
3375	12/28/2006 14:58	12523.15
3376	12/28/2006 15:00	12525.39
3377	12/28/2006 15:03	12527.16
3378	12/28/2006 15:05	12525.07
3379	12/28/2006 15:07	12523.95
3380	12/28/2006 15:09	12526.83
3381	12/28/2006 15:11	12526.99
3382	12/28/2006 15:13	12524.59
3383	12/28/2006 15:15	12524.59
3384	12/28/2006 15:17	12523.87
3385	12/28/2006 15:19	12519.46
3386	12/28/2006 15:22	12513.14
3387	12/28/2006 15:23	12512.17
3388	12/28/2006 15:25	12512.57
3389	12/28/2006 15:28	12512.25
3390	12/28/2006 15:29	12510.25
3391	12/28/2006 15:31	12508.97
3392	12/28/2006 15:34	12508.73
3393	12/28/2006 15:35	12507.85
3394	12/28/2006 15:37	12508.17
3395	12/28/2006 15:40	12511.53
3396	12/28/2006 15:41	12511.77
3397	12/28/2006 15:43	12514.02
3398	12/28/2006 15:46	12514.5
3399	12/28/2006 15:47	12511.85
3400	12/28/2006 15:49	12512.98
3401	12/28/2006 15:52	12513.22
3402	12/28/2006 15:54	12512.41
3403	12/28/2006 15:56	12508.97
3404	12/28/2006 15:58	12502.48
3405	12/28/2006 16:00	12500
3406	12/28/2006 16:01	12502.24
3407	12/28/2006 16:03	12502.08
3408	12/28/2006 16:04	12501.52
3409	12/29/2006 9:30	12483.25
3410	12/29/2006 9:32	12490.86
3411	12/29/2006 9:34	12496.63
3412	12/29/2006 9:36	12498.8
3413	12/29/2006 9:37	12501.2
3414	12/29/2006 9:40	12500.96
3415	12/29/2006 9:41	12499.36
3416	12/29/2006 9:43	12503.52
3417	12/29/2006 9:45	12503.68
3418	12/29/2006 9:46	12508.57
3419	12/29/2006 9:48	12511.69
3420	12/29/2006 9:50	12512.41
3421	12/29/2006 9:51	12521.79
3422	12/29/2006 9:53	12513.62
3423	12/29/2006 9:55	12517.22
3424	12/29/2006 9:57	12519.7
3425	12/29/2006 9:59	12515.62
3426	12/29/2006 10:01	12512.09
3427	12/29/2006 10:02	12521.63
3428	12/29/2006 10:04	12518.9
3429	12/29/2006 10:06	12512.9
3430	12/29/2006 10:08	12518.5
3431	12/29/2006 10:08	12518.26
3432	12/29/2006 10:11	12524.43
3433	12/29/2006 10:13	12524.27
3434	12/29/2006 10:15	12520.91
3435	12/29/2006 10:18	12516.42
3436	12/29/2006 10:19	12516.9
3437	12/29/2006 10:21	12516.02
3438	12/29/2006 10:24	12514.58
3439	12/29/2006 10:25	12512.9
3440	12/29/2006 10:27	12514.98
3441	12/29/2006 10:29	12515.22
3442	12/29/2006 10:31	12514.34
3443	12/29/2006 10:33	12517.62
3444	12/29/2006 10:36	12516.58
3445	12/29/2006 10:37	12515.54
3446	12/29/2006 10:39	12513.46
3447	12/29/2006 10:41	12512.98
3448	12/29/2006 10:43	12508.57
3449	12/29/2006 10:45	12510.09
3450	12/29/2006 10:47	12509.05
3451	12/29/2006 10:48	12507.05
3452	12/29/2006 10:50	12508.73
3453	12/29/2006 10:52	12511.53
3454	12/29/2006 10:54	12512.98
3455	12/29/2006 10:56	12511.37
3456	12/29/2006 10:58	12511.45
3457	12/29/2006 10:59	12511.93
3458	12/29/2006 11:01	12507.45
3459	12/29/2006 11:04	12508.89
3460	12/29/2006 11:05	12508.65
3461	12/29/2006 11:07	12508.89
3462	12/29/2006 11:09	12508.97
3463	12/29/2006 11:11	12510.41
3464	12/29/2006 11:12	12510.09
3465	12/29/2006 11:15	12501.92
3466	12/29/2006 11:16	12505.12
3467	12/29/2006 11:18	12504.48
3468	12/29/2006 11:21	12508.33
3469	12/29/2006 11:22	12508.41
3470	12/29/2006 11:24	12508.01
3471	12/29/2006 11:27	12503.84
3472	12/29/2006 11:28	12504.16
3473	12/29/2006 11:30	12502.8
3474	12/29/2006 11:32	12503.36
3475	12/29/2006 11:34	12505.2
3476	12/29/2006 11:36	12504.72
3477	12/29/2006 11:38	12507.85
3478	12/29/2006 11:39	12506.65
3479	12/29/2006 11:41	12502
3480	12/29/2006 11:44	12502.88
3481	12/29/2006 11:45	12503.76
3482	12/29/2006 11:47	12506.49
3483	12/29/2006 11:49	12507.77
3484	12/29/2006 11:50	12506.73
3485	12/29/2006 11:52	12507.93
3486	12/29/2006 11:55	12507.45
3487	12/29/2006 11:56	12506.33
3488	12/29/2006 11:58	12505.85
3489	12/29/2006 12:00	12506.65
3490	12/29/2006 12:02	12507.05
3491	12/29/2006 12:03	12507.93
3492	12/29/2006 12:06	12507.77
3493	12/29/2006 12:07	12508.41
3494	12/29/2006 12:09	12508.81
3495	12/29/2006 12:12	12507.93
3496	12/29/2006 12:13	12508.49
3497	12/29/2006 12:15	12507.05
3498	12/29/2006 12:17	12506.33
3499	12/29/2006 12:18	12507.69
3500	12/29/2006 12:20	12509.21
3501	12/29/2006 12:23	12508.57
3502	12/29/2006 12:24	12508.49
3503	12/29/2006 12:26	12507.85
3504	12/29/2006 12:28	12506.17
3505	12/29/2006 12:29	12505.68
3506	12/29/2006 12:31	12502.88
3507	12/29/2006 12:34	12499.68
3508	12/29/2006 12:35	12498.72
3509	12/29/2006 12:37	12499.6
3510	12/29/2006 12:39	12499.92
3511	12/29/2006 12:40	12499.52
3512	12/29/2006 12:42	12500.4
3513	12/29/2006 12:45	12500.16
3514	12/29/2006 12:46	12497.19
3515	12/29/2006 12:48	12497.67
3516	12/29/2006 12:50	12497.43
3517	12/29/2006 12:51	12496.47
3518	12/29/2006 12:53	12495.51
3519	12/29/2006 12:56	12494.39
3520	12/29/2006 12:57	12495.83
3521	12/29/2006 12:59	12497.51
3522	12/29/2006 13:01	12498.47
3523	12/29/2006 13:02	12498.72
3524	12/29/2006 13:04	12502
3525	12/29/2006 13:06	12503.2
3526	12/29/2006 13:08	12503.2
3527	12/29/2006 13:09	12503.12
3528	12/29/2006 13:12	12502.32
3529	12/29/2006 13:13	12501.6
3530	12/29/2006 13:15	12501.28
3531	12/29/2006 13:18	12500.32
3532	12/29/2006 13:19	12500.48
3533	12/29/2006 13:21	12499.36
3534	12/29/2006 13:23	12500.72
3535	12/29/2006 13:25	12500.88
3536	12/29/2006 13:27	12499.28
3537	12/29/2006 13:29	12499.12
3538	12/29/2006 13:31	12497.75
3539	12/29/2006 13:33	12497.19
3540	12/29/2006 13:35	12495.75
3541	12/29/2006 13:36	12496.23
3542	12/29/2006 13:38	12496.07
3543	12/29/2006 13:41	12501.2
3544	12/29/2006 13:42	12503.12
3545	12/29/2006 13:44	12504.32
3546	12/29/2006 13:47	12506.33
3547	12/29/2006 13:48	12505.77
3548	12/29/2006 13:50	12506.73
3549	12/29/2006 13:52	12508.25
3550	12/29/2006 13:54	12507.77
3551	12/29/2006 13:56	12507.53
3552	12/29/2006 13:58	12506.81
3553	12/29/2006 14:00	12505.85
3554	12/29/2006 14:02	12503.44
3555	12/29/2006 14:04	12504.56
3556	12/29/2006 14:05	12506.41
3557	12/29/2006 14:07	12506.81
3558	12/29/2006 14:10	12507.05
3559	12/29/2006 14:11	12508.49
3560	12/29/2006 14:13	12507.61
3561	12/29/2006 14:16	12507.29
3562	12/29/2006 14:17	12508.41
3563	12/29/2006 14:19	12507.37
3564	12/29/2006 14:22	12507.29
3565	12/29/2006 14:23	12505.77
3566	12/29/2006 14:25	12504.24
3567	12/29/2006 14:27	12497.91
3568	12/29/2006 14:29	12497.67
3569	12/29/2006 14:31	12491.83
3570	12/29/2006 14:33	12492.07
3571	12/29/2006 14:34	12496.95
3572	12/29/2006 14:36	12497.27
3573	12/29/2006 14:39	12495.91
3574	12/29/2006 14:40	12496.87
3575	12/29/2006 14:42	12495.27
3576	12/29/2006 14:44	12496.07
3577	12/29/2006 14:46	12493.43
3578	12/29/2006 14:47	12492.31
3579	12/29/2006 14:50	12491.83
3580	12/29/2006 14:51	12492.47
3581	12/29/2006 14:53	12494.55
3582	12/29/2006 14:56	12493.43
3583	12/29/2006 14:57	12492.47
3584	12/29/2006 14:59	12493.99
3585	12/29/2006 15:02	12497.67
3586	12/29/2006 15:03	12498.47
3587	12/29/2006 15:05	12498.47
3588	12/29/2006 15:08	12498.47
3589	12/29/2006 15:09	12498.47
3590	12/29/2006 15:11	12502.16
3591	12/29/2006 15:13	12499.76
3592	12/29/2006 15:15	12499.36
3593	12/29/2006 15:17	12495.75
3594	12/29/2006 15:19	12494.95
3595	12/29/2006 15:21	12486.14
3596	12/29/2006 15:23	12484.62
3597	12/29/2006 15:25	12485.66
3598	12/29/2006 15:27	12484.13
3599	12/29/2006 15:29	12473.08
3600	12/29/2006 15:31	12466.51
	12/29/2006 15:33	12470.6
		
		
		
		
		
		
		
		
		
		
		
		
		
		
	
	
	
